assay_ID,calib,block,date,plate_ID,stock_number,External_Treatment,genotype,Selective_marker,stock,coculture_strain,coculture_ID,Media,LB_perc,GlcMedia,Mut_to_WT_ratio,glucose,N0_ul,N0_CFU,N0,N0_coculture,N0_gen_to_co_ratio,LUM_gross1,LUM_gross2,LUM_gross3,LUM_background1,LUM_background2,LUM_background3,Nt1_CFU,Nt2_CFU,Nt3_CFU,Nt1,Nt2,Nt3,environment,CI_range_coculture_strain,CI_range_genotype,fluctuation_volume_t0,culture_volume_final,coculture,culture_volume_initial,D_coculture_strain,D_genotype,D_total,generation_time,generations,generations_coculture_strain,genotype2,incubation_mins,LUM,LUM_background,LUM_CV,LUM_per_cell,LUM_SD,LUM1,LUM2,LUM3,m_coculture_strain,m_genotype,m_lower_genotype,m_upper_genotype,m_lower_coculture_strain,m_upper_coculture_strain,mut_fitness_genotype,mutation_rate_coculture_strain,mutation_rate_genotype,mutation_rate_genotype_lower,mutation_rate_genotype_upper,Mutations_per_generation,N_cultures,Nt_genotype,Nt_coculture_strain,Nt_CV,Nt_dilution,Nt_N0_ratio,Nt_SD,Nt_total,sd_m_coculture_strain,sd_m_genotype,Sel_CFU1,Sel_CFU10,Sel_CFU11,Sel_CFU12,Sel_CFU13,Sel_CFU14,Sel_CFU15,Sel_CFU16,Sel_CFU17,Sel_CFU18,Sel_CFU2,Sel_CFU3,Sel_CFU4,Sel_CFU5,Sel_CFU6,Sel_CFU7,Sel_CFU8,Sel_CFU9,strain,Treatment,Weight0,Weight24,Abs_670_res,Abs_670_res1,Abs_670_res2,Abs_670_res3,Abs_670_res4,Layout,Layout_num,Oxygen,Notes,w_relative,GF_mutrate,GF_mutrate_low,GF_mutrate_up,GF_m,GF_m_low,GF_m_up,p0_mutrate,p0_mutrate_low,p0_mutrate_up,p0_m_genotype,p0_m_lower_genotype,p0_m_upper_genotype,Experimentor,N0_rep1,Difference_N0,N0_rep2,N0_rep3,N0_mean_of_3
CW1_11000ancestor677494270.833333,y,CW1,,CW1_1,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,,y,,1000,10,25,2500,,,124207000,120007000,117407000,95404400,106600000,95404400,243,242,382,5.696578125e+8,567313541.666667,895511458.333333,1000,,5.3304066536,1000,937.708333333334,n,1000,0,7.225e+8,722500000,79.7875827328024,18.0479211260524,,ancestor_none,1440,21404066.6666667,99136266.667,0.294311391097866,0.2962500577,6299460.63581814,28802600,13407000,22002600,,4.698300133,2.892640148,6.503960117,,,1.941823857,,6.9348189871,4.2696156595,9.6000223131,0.260323618448107,16,6.77494270833333e+8,0e+0,0.22755085762835,100000,270997.708333333,1.54164402366419e+8,6.77494270833333e+8,,0.49858296470032,25,5,3,5,9,7,22,9,10,1,12,3,3,12,9,12,,,keio,ancestor_none+Controly,222.25,216.27,,,,,,CW1,,+,,,6.7916150853,3.9035030566,9.6797271141,4.60128031,2.644600957,6.557959663,,,,,,,CW,,,,,
CW1_1100ahpc103147916.666667,y,CW1,,CW1_1,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,100,10,92,9200,,,122607000,150011000,107406000,98404700,109806000,98404700,39,31,62,9.14265625e+7,72672395.8333333,145344791.666667,100,,8.7589442443,1000,937.708333333334,n,1000,0,1.1e+8,110000000,107.041539650282,13.4527212959068,,AhpC_none,1440,24469533.3333333,102205133.33,0.520658012683478,2.2245030303,12740258.5966255,24202300,40205000,9001300,,0.65555078,0.203817354,1.107284205,,,1.130910383,,6.3554437277,1.9759716007,10.734915845,0.0487299755625996,14,1.03147916666667e+8,0e+0,0.298642474915561,100000,11211.7300724638,3.08043491157174e+7,1.03147916666667e+8,,0.286617740157608,0,6,0,4,1,6,0,0,0,0,6,0,0,2,,,,,INCOMPLETE,AhpC_none+Controly,222.25,216.27,,,,,,CW1,,+,,,6.3264337428,1.5614281297,11.091439352,0.6525584605,0.1610580586,1.144058862,5.4253716991,1.0273816324,9.8233617677,0.5596157879,0.105972275,1.013259301,CW,,,,,
CW1_1250ahpc241459895.833333,y,CW1,,CW1_1,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,250,10,66,6600,,,130208000,124407000,119807000,96604500,101605000,112406000,83,116,110,1.94574479166667e+8,271935416.666667,257869791.666667,250,,13.961220278,1000,937.708333333334,n,1000,0,2.575e+8,257500000,94.9933363553686,15.1589580411512,,AhpC_none,1440,21268833.3333333,103538500,0.505524710228115,0.82597411,10751920.8077234,33603500,22802000,7401000,,2.294102771,0.608565374,3.979640168,,,1.927892864,,9.5009681135,2.5203579746,16.481578252,0.151336441777352,15,2.41459895833333e+8,0e+0,0.139346602858324,100000,36584.8327020202,3.36466162108997e+7,2.41459895833333e+8,,0.410850209779951,2,23,5,3,4,4,5,2,1,1,3,2,15,2,1,,,,INCOMPLETE,AhpC_none+Controly,222.25,216.27,,,,,,CW1,,+,,,12.231658089,5.9639064286,18.499409745,2.953454888,1.440044225,4.46686555,,,,,,,CW,,,,,
CW1_11000ahpc194574479.166667,y,CW1,,CW1_1,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,1000,10,4,400,,,122007000,132608000,102605000,104805000,103205000,100405000,25,122,102,5.86067708333333e+7,286001041.666667,239115625,1000,,8.0522344077,1000,937.708333333334,n,1000,0,2.075e+8,207500000,76.2231793032464,18.8918910646734,,AhpC_none,1440,16268333.3333333,102805000,0.683855222573954,0.7840160643,11125184.7125739,17202000,29403000,2200000,,1.282645429,0.499265771,2.066025087,,,0.8767411668,,6.5920537703,2.5659365665,10.618170974,0.0678939670258031,15,1.94574479166667e+8,0e+0,0.503820022995034,100000,486436.197916667,9.80305185679968e+7,1.94574479166667e+8,,0.342092886690268,0,2,1,7,6,10,0,0,0,1,19,1,1,26,18,,,,INCOMPLETE,AhpC_none+Controly,222.25,216.27,,,,,,CW1,,+,,,6.4968364629,2.5963090086,10.397363918,1.264118571,0.5051754731,2.023061669,6.7930586049,2.4800241078,11.106093103,1.32175584,0.4825493991,2.160962281,CW,,,,,
CW2_1250ancestor252437500,y,CW2,,CW2_1,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,,y,,250,10,43,4300,,,748193,748045,413945,61263.6,79923.4,24035.7,65,146,104,1.56270833333333e+8,351008333.333333,250033333.333333,250,,8.7540461897,1000,961.666666666667,n,1000,0,2.625e+8,262500000,90.9020319097919,15.8412300555504,,ancestor_none,1440,581653.433333333,55074.233333,0.233473764945045,0.022158226,135800.816973545,686929.4,668121.6,389909.3,,2.355097861,1.250173094,3.460022629,,,1.954300457,,9.3294295063,4.9524064135,13.706452603,0.14866887563285,17,2.524375e+8,0e+0,0.315006388734119,100000,58706.3953488372,7.95194252560691e+7,2.524375e+8,,0.389129763213886,4,12,1,20,1,6,2,0,1,5,1,7,4,2,3,4,6,,keio,ancestor_none+Controly,218.1,214.42,,,,,,CW2,,+,,,9.7385665482,5.132947181,14.344185911,2.458379393,1.295748354,3.621010431,11.223424982,3.6910878293,18.755762135,2.833213344,0.9317689839,4.734657704,CW,,,,,
CW2_11000ancestor226793055.555556,y,CW2,,CW2_1,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,,y,,1000,10,22,2200,,,757247,1469750,1922840,115054,170173,313277,90,84,109,2.16375e+8,201950000,262054166.666667,1000,,7.8815948029,1000,961.666666666667,n,1000,0,2.35833333333333e+8,235833333.333333,86.4682403060566,16.6535134160598,,ancestor_none,1440,1183777.66666667,199501.33333,0.340711287766995,0.0501955194,403326.413239809,642193,1299577,1609563,,1.776739469,0.882993985,2.670484953,,,1.159482418,,7.8341881529,3.8933907515,11.774985554,0.106688566226908,16,2.26793055555555e+8,0e+0,0.112963726948027,100000,103087.752525253,2.56193888014864e+7,2.26793055555555e+8,,0.367035083341191,39,4,5,2,2,32,7,6,1,4,4,0,1,0,0,5,,,keio,ancestor_none+Controly,218.1,214.42,,,,,,CW2,,+,,,7.5622347818,3.4481995314,11.676270036,1.715062333,0.7820277079,2.648096959,7.3810744773,2.8835928653,11.878556085,1.673976434,0.6539788369,2.69397403,CW,,,,,
CW2_1100ahpc31254166.6666667,y,CW2,,CW2_1,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,100,10,55,5500,,,297918,159813,135435,118553,50122.3,32476.6,11,17,11,2.64458333333333e+7,40870833.3333333,26445833.3333333,100,,28.723000091,1000,961.666666666667,n,1000,0,3.25e+7,32500000,115.455578960936,12.4723292972028,,AhpC_none,1440,130671.366666667,67050.633333,0.264335794797988,0.0402065744,34541.1195651727,179365,109690.7,102958.4,,0.535477899,0.086621183,0.984334615,,,3.051832959,,17.133008367,2.7715083216,31.494508412,0.0429332714234935,14,3.12541666666667e+7,0e+0,0.217571317288168,100000,5682.57575757576,6.80001021241063e+6,3.12541666666667e+7,,0.268921583176803,2,0,0,0,1,0,1,0,1,5,0,0,1,0,,,,,INCOMPLETE,AhpC_none+Controly,218.1,214.42,,,,,,CW2,,+,,,17.577850072,3.5710505447,31.5846496,0.5493810558,0.1116102089,0.9871519027,17.905317837,3.3906607119,32.419974969,0.5596157879,0.105972275,1.013259301,CW,,,,,
CW2_1250ahpc93762500,y,CW2,,CW2_1,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,250,10,24,2400,,,136373,225106,320553,26459.6,31892.8,51428.6,16,28,73,3.84666666666667e+7,67316666.6666667,175504166.666667,250,,12.488606735,1000,961.666666666667,n,1000,0,9.75e+7,97500000,94.4033931062373,15.2536890107275,,AhpC_none,1440,190750.333333333,36593.666667,0.340869364515808,0.0195641368,65020.9449045118,109913.4,193213.2,269124.4,,0.928229589,0.342748095,1.513711084,,,1.913522576,,9.8997956432,3.655492281,16.144099016,0.06085279359945,14,9.37625e+7,0e+0,0.629120212635143,100000,39067.7083333333,5.89878839372026e+7,9.37625e+7,,0.319803729750648,1,3,0,0,0,1,0,0,1,0,7,2,4,5,,,,,INCOMPLETE,AhpC_none+Controly,218.1,214.42,,,,,,CW2,,+,,,9.5026039931,3.133634036,15.871573945,0.8909879069,0.2938173613,1.488158452,9.0366389591,2.5856802357,15.487597686,0.8472978604,0.2424398431,1.452155878,CW,,,,,
CW2_11000ahpc320956250,y,CW2,,CW2_1,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,1000,10,55,5500,,,3327580,2582610,1849560,151482,230359,242668,138,129,,3.31775e+8,310137500,,1000,,7.9486863615,1000,961.666666666667,n,1000,0,3.3375e+8,333750000,90.9516641500109,15.8325855107493,,AhpC_none,1440,2378413.66666667,208169.66667,0.269462262209295,0.0712633308,640892.727089505,3176098,2352251,1606892,,2.068239528,0.792649245,3.343829812,,,0.8897732637,,6.4439920643,2.4696488852,10.418335247,0.130631824258634,15,3.2095625e+8,0e+0,,100000,58355.6818181818,,3.2095625e+8,,0.397653419971614,20,10,3,4,68,240,1,6,1,5,5,4,1,2,0,,,,INCOMPLETE,AhpC_none+Controly,218.1,214.42,,,,,,CW2,,+,,,6.8950139341,3.3022734937,10.487754378,2.212997816,1.059885317,3.366110316,8.4374434241,2.537869571,14.337017279,2.708050201,0.8145451005,4.601555302,CW,,,,,
CW2_2100ancestor48550520.8333333,y,CW2,,CW2_2,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,,y,,100,10,36,3600,,,112488,65803.2,62066.4,101345,62756.5,38862.4,30,16,16,7.04765625e+7,37587500,37587500,100,,12.639710645,1000,939.6875,n,1000,0,5.16666666666667e+7,51666666.6666667,104.96237129798,13.7192022454595,,ancestor_none,1440,12464.5666666667,67654.633333,0.664449299753096,0.0024124968,8282.07259339244,11143,3046.7,23204,,0.376780246,0.069947978,0.683612513,,,11.62243191,,7.7605809275,1.4407255947,14.08043624,0.0274637139433307,17,4.85505208333333e+7,0e+0,0.319338546342312,100000,13486.255787037,1.55040527470788e+7,4.85505208333333e+7,,0.218463751663684,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,,keio,ancestor_none+Controly,217.2,211.41,,,,,,CW2,,+,,,7.340431373,0.9948834909,13.685979254,0.3563817663,0.04830211165,0.6644614209,7.1741082963,0.8540058761,13.494210716,0.3483066943,0.04146243008,0.6551509585,CW,,,,,
CW2_2250ancestor205948177.083333,y,CW2,,CW2_2,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,,y,,250,10,43,4300,,,45440.9,31716.2,26231,38862.4,29638.1,22145.5,80,96,87,1.879375e+8,225525000,204382031.25,250,,9.4512876568,1000,939.6875,n,1000,0,2.19166666666667e+8,219166666.666667,92.6188848076684,15.5475851711051,,ancestor_none,1440,4247.36666666667,30215.333333,0.43340791161509,0.0001937962,1840.84231686355,6578.5,2078.1,4085.5,,1.714104866,0.740867134,2.687342598,,,1.060313307,,8.3229912023,3.5973473739,13.048635031,0.110248945230776,16,2.05948177083333e+8,0e+0,0.0747029760623137,100000,47894.9249031008,1.53849417427334e+7,2.05948177083333e+8,,0.362909113529681,4,1,10,5,8,51,28,8,0,4,1,1,2,1,1,0,,,keio,ancestor_none+Controly,217.2,211.41,,,,,,CW2,,+,,,8.656165052,4.0960226531,13.21630745,1.782721413,0.8435683987,2.721874427,10.096916474,3.8021566022,16.391676342,2.079441542,0.7830472212,3.375835862,CW,,,,,
CW2_2100ahpc90836458.3333334,y,CW2,,CW2_2,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,100,10,55,5500,,,17719.1,11716.6,7738.87,16465,11758.6,7800.92,69,24,23,1.6209609375e+8,56381250,54032031.25,100,,9.3995487348,1000,939.6875,n,1000,0,9.66666666666667e+7,96666666.6666667,102.772339394203,14.0115522181178,,AhpC_none,1440,383.349999999999,12008.173333,1.60628051675693,0.0000396569,615.767636098769,1254.1,-42,-62.0500000000002,,0.559921444,0.133010586,0.986832303,,,0.9276138478,,6.1640607117,1.4642863498,10.863835085,0.0399614143589306,16,9.08364583333334e+7,0e+0,0.554813548610486,100000,16515.7196969697,5.03972977911252e+7,9.08364583333334e+7,,0.255115081921313,10,0,28,0,0,0,1,1,0,0,0,2,1,0,0,3,,,INCOMPLETE,AhpC_none+Controly,217.2,211.41,,,,,,CW2,,+,,,6.0278152225,1.4897653528,10.565865092,0.5475453863,0.1353250084,0.9597657642,6.3340662489,1.5768195659,11.091312932,0.5753641449,0.1432327048,1.007495585,CW,,,,,
CW2_2250ahpc221609635.416667,y,CW2,,CW2_2,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,250,10,24,2400,,,5183.29,4388.92,3696.66,5123.26,4356.91,3740.67,105,92,86,2.4666796875e+8,216128125,202032812.5,250,,7.0154605736,1000,939.6875,n,1000,0,2.35833333333333e+8,235833333.333333,87.3011574045507,16.4946266786257,,AhpC_none,1440,16.0099999999999,4406.9466667,2.74547980440695,6.7886926e-7,43.955131668555,60.0299999999998,32.0100000000002,-44.0100000000002,,1.358772351,0.581425521,2.136119181,,,1.105116868,,6.131377584,2.6236472972,9.6391078708,0.0823766658969461,14,2.21609635416667e+8,0e+0,0.0840662703418397,100000,92337.3480902778,1.8629895521294e+7,2.21609635416667e+8,,0.36058967048535,9,5,12,1,0,0,0,9,5,2,1,15,0,1,,,,,INCOMPLETE,AhpC_none+Controly,217.2,211.41,,,,,,CW2,,+,,,5.8907877338,2.2786151845,9.5029602799,1.305455322,0.5049630803,2.105947563,5.6530166915,1.915652347,9.3903810414,1.252762968,0.4245270182,2.080998919,CW,,,,,
CW2_21000ahpc205165104.166667,y,CW2,,CW2_2,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,1000,10,55,5500,,,33297.1,29104.6,21564.3,32805.6,27375.9,21598.4,57,88,117,1.3390546875e+8,206731250,274858593.75,1000,,6.6164394404,1000,939.6875,n,1000,0,2.18333333333333e+8,218333333.333333,94.8179724513446,15.1869942245277,,AhpC_none,1440,728.699999999998,27259.966667,1.0140619272343,0.0000333756,738.946926375636,491.5,1728.7,-34.1000000000022,,1.029664413,0.35093317,1.708395657,,,0.7245723121,,5.0187112335,1.7104915157,8.3269309561,0.0677990916291416,14,2.05165104166667e+8,0e+0,0.280527859923862,100000,37302.7462121212,5.75545276029312e+7,2.05165104166667e+8,,0.330423720773594,0,2,3,2,0,0,0,27,0,8,75,14,1,1,,,,,INCOMPLETE,AhpC_none+Controly,217.2,211.41,,,,,,CW2,,+,,,4.8928722313,1.6582125965,8.1275318665,1.003846641,0.3402073601,1.667485922,5.0184919174,1.5930482439,8.4439355905,1.029619417,0.3268379089,1.732400925,CW,,,,,
CW3_1100ancestor9285416.66666667,y,CW3,,CW3_1,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,,y,,100,10,60,6000,,,111726,167181,176546,4532.99,6776.2,7959.04,2,5,5,4.64270833333333e+6,11606770.8333333,11606770.8333333,100,,56.794881903,1000,928.541666666667,n,1000,0,1e+7,10000000,135.903053272257,10.5957884339451,,ancestor_none,1440,145394.923333333,6422.7433333,0.187204466811569,0.1453949233,27218.5790997257,107193.01,160404.8,168586.96,,0.304758996,0.041076924,0.568441067,,,3.483346452,,32.821251532,4.4238105273,61.21869243,0.0287622764365191,17,9.28541666666667e+6,0e+0,0.353553390593274,100000,1547.56944444445,3.2828905455713e+6,9.28541666666667e+6,,0.204342139528091,0,0,0,0,0,0,1,2,0,2,0,0,0,2,0,0,0,,keio,ancestor_none+Controly,221.17,214.31,,,,,,CW3,,+,,,31.226277388,1.8076958873,60.644858881,0.2899489965,0.01678520952,0.5631127834,28.890893778,0.4933646853,57.288422867,0.2682639866,0.004581096672,0.5319468765,CW,,,,,
CW3_1250ancestor58807638.8888889,y,CW3,,CW3_1,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,,y,,250,10,24,2400,,,219517,311233,862333,10064.9,20331.8,35911.8,30,34,12,6.9640625e+7,78926041.6666667,27856250,250,,24.424742689,1000,928.541666666667,n,1000,0,6.33333333333333e+7,63333333.3333333,98.7608155281362,14.5806815415549,,ancestor_none,1440,442258.166666667,22102.833333,0.618805627973673,0.0698302368,273671.842550652,209452.1,290901.2,826421.2,,1.72714449,1.008963766,2.445325214,,,3.503777642,,29.369390144,17.1570188,41.581761489,0.118454304421755,16,5.88076388888889e+7,0e+0,0.377702634063351,100000,24503.1828703704,2.22118001113797e+7,5.88076388888889e+7,,0.363776490542528,2,6,2,2,0,0,3,5,0,0,3,6,3,0,2,4,,,keio,ancestor_none+Controly,221.17,214.31,,,,,,CW3,,+,,,22.86801333,10.035770726,35.700255913,1.34481387,0.5901799808,2.099447758,19.778906822,7.420408662,32.137404982,1.16315081,0.436376713,1.889924907,CW,,,,,
CW3_11000ancestor206600520.833333,y,CW3,,CW3_1,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,,y,,1000,10,55,5500,,,1367060,1311650,1534700,162077,202412,216817,103,78,86,2.39099479166667e+8,181065625,199636458.333333,1000,,13.666541452,1000,928.541666666667,n,1000,0,2.225e+8,222500000,94.7552149731604,15.1970527469953,,ancestor_none,1440,1210701.33333333,193768.66667,0.0704342852042273,0.0544135431,85274.8830091383,1204983,1109238,1317883,,3.950293351,2.53853606,5.362050642,,,3.297174824,,19.120442364,12.287171638,25.95371309,0.25993812200073,16,2.06600520833333e+8,0e+0,0.117127309146906,100000,37563.7310606061,2.41985630735575e+7,2.06600520833333e+8,,0.472078630692833,0,6,1,4,5,3,7,3,6,4,13,13,8,4,6,7,,,keio,ancestor_none+Controly,221.17,214.31,,,,,,CW3,,+,,,16.853129818,9.2795147866,24.426744849,3.481865398,1.917152588,5.046578208,13.420047107,4.2345573519,22.605536865,2.772588722,0.8748617544,4.67031569,CW,,,,,
CW3_1250ahpc53391145.8333333,y,CW3,,CW3_1,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,250,10,2,200,,,258951,113659,114846,129411,46622.1,29064.5,37,9,,8.58901041666667e+7,20892187.5,,250,,25.606026405,1000,928.541666666667,n,1000,0,5.75e+7,57500000,79.8835431718391,18.0262409856106,,AhpC_none,1440,94119.4666666667,68365.866667,0.278253429992334,0.0163686029,26189.0644290492,129540,67036.9,85781.5,,1.284110038,0.600542493,1.967677583,,,1.953012728,,24.050992313,11.24797911,36.854005515,0.0712355969846979,14,5.33911458333333e+7,0e+0,,100000,266955.729166667,,5.33911458333333e+7,,0.354227094371181,0,0,0,2,3,3,2,2,0,1,8,5,0,7,,,,,INCOMPLETE,AhpC_none+Controly,221.17,214.31,,,,,,CW3,,+,,,21.459363479,8.0662509463,34.852476004,1.145740005,0.4306663806,1.860813629,19.284460015,6.1215751001,32.447344929,1.029619417,0.3268379089,1.732400925,CW,,,,,
CW3_11000ahpc156304513.888889,y,CW3,,CW3_1,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,1000,10,124,12400,,,334628,721053,720768,46728.6,78907.8,112122,73,67,62,1.69458854166667e+8,155530729.166667,143923958.333333,1000,,18.533787867,1000,928.541666666667,n,1000,0,1.68333333333333e+8,168333333.333333,105.713431418813,13.6217317011974,,AhpC_none,1440,512896.866666667,79252.8,0.311337340455874,0.0304691208,159683.946396151,287899.4,642145.2,608646,,3.142070948,1.693613596,4.590528299,,,1.589358627,,20.102240619,10.835346682,29.369134549,0.230666042829475,15,1.56304513888889e+8,0e+0,0.0667858295209506,100000,12605.2027329749,1.04389266179384e+7,1.56304513888889e+8,,0.453642249294339,15,6,5,1,2,0,12,3,19,3,11,4,3,7,16,,,,INCOMPLETE,AhpC_none+Controly,221.17,214.31,,,,,,CW3,,+,,,19.298289601,9.8395302012,28.757048995,3.016409775,1.537962985,4.494856564,17.32547662,5.2112704888,29.439682755,2.708050201,0.8145451005,4.601555302,CW,,,,,
CW3_2100ancestor130545138.888889,y,CW3,,CW3_2,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,,y,,100,10,60,6000,,,634608,1081420,981110,37435.2,83035.6,115266,34,64,66,8.11927083333333e+7,152833333.333333,157609375,100,,19.784918734,1000,955.208333333333,n,1000,0,1.36666666666667e+8,136666666.666667,99.9359666490298,14.4092267107118,,ancestor_none,1440,820467.066666667,78578.933333,0.203429412035627,0.0600341756,166907.132966596,597172.8,998384.4,865844,,3.989672906,2.698260424,5.281085388,,,5.73447824,,30.561635155,20.669175788,40.454094522,0.276883207273996,17,1.30545138888889e+8,0e+0,0.267737785367075,100000,21757.5231481481,3.49518663765483e+7,1.30545138888889e+8,,0.459416802476702,7,1,4,3,5,5,7,6,1,7,5,4,0,5,3,9,10,,keio,ancestor_none+Controly,221.28,216.98,,,,,,CW3,,+,,,23.943051098,12.574322138,35.311780057,3.125648931,1.64151663,4.609781232,21.70294021,7.1375234025,36.268357017,2.833213344,0.9317689839,4.734657704,CW,,,,,
CW3_2250ancestor107460937.5,y,CW3,,CW3_2,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,,y,,250,10,24,2400,,,680746,691174,1163320,111566,110529,169476,43,36,56,1.02684895833333e+8,85968750,133729166.666667,250,,31.477932342,1000,955.208333333333,n,1000,0,1.125e+8,112500000,93.2013595297479,15.4504183980319,,ancestor_none,1440,714556.333333333,130523.66667,0.276453587235329,0.0635161185,197541.661631723,569180,580645,993844,,2.742047231,1.050723171,4.433371291,,,0.9881276173,,25.516688155,9.7777219839,41.255654326,0.177473979044431,16,1.074609375e+8,0e+0,0.184145228068979,100000,44775.390625,1.97884188444437e+7,1.074609375e+8,,0.420794156950038,28,4,4,6,8,6,72,7,1,1,4,3,112,5,26,1,,,keio,ancestor_none+Controly,221.28,216.98,,,,,,CW3,,+,,,28.77653847,14.477946491,43.075130449,3.092353802,1.555813703,4.628893901,,,,,,,CW,,,,,
CW3_21000ancestor152037326.388889,y,CW3,,CW3_2,1,Control,ancestor,rif,ancestor1,none,ancestor,DM,,y,,1000,10,55,5500,,,1682100,2416800,1585170,340268,370993,199635,59,86,46,1.40893229166667e+8,205369791.666667,109848958.333333,1000,,15.365946531,1000,955.208333333333,n,1000,0,1.59166666666667e+8,159166666.666667,97.5964540617585,14.7546344162133,,ancestor_none,1440,1591058,303632,0.202412921256386,0.0999617592,322050.697668343,1341832,2045807,1385535,,3.525313541,2.357214827,4.693412255,,,3.270859013,,23.187158211,15.504184946,30.870131477,0.238929236845487,15,1.52037326388889e+8,0e+0,0.261675371719368,100000,27643.1502525252,3.97844238980313e+7,1.52037326388889e+8,,0.470389642177912,8,11,5,5,0,5,8,0,5,3,8,8,5,2,2,,,,keio,ancestor_none+Controly,221.28,216.98,,,,,,CW3,,+,,,16.86732584,8.2423630813,25.492288598,2.564463124,1.253146846,3.875779402,13.252686487,4.766571423,21.738801546,2.014903021,0.7246967752,3.305109266,CW,,,,,
CW3_2100ahpc78804687.5,y,CW3,,CW3_2,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,100,10,50,5000,,,382683,119659,241147,199635,80774,59227.9,5,48,46,1.19401041666667e+7,114625000,109848958.333333,100,,15.515783182,1000,955.208333333333,n,1000,0,8.25e+7,82500000,103.269736938678,13.9440657320071,,AhpC_none,1440,134617.366666667,113212.3,0.502866577866317,0.0163172566,67694.5744970419,183048,38885,181919.1,,1.15034788,0.538989657,1.761706102,,,2.140336986,,14.597455005,6.839563408,22.35534659,0.0824973076080316,16,7.88046875e+7,0e+0,0.600479351422297,100000,15760.9375,4.73205876390368e+7,7.88046875e+7,,0.320064343227374,0,4,0,0,0,0,1,2,0,2,2,2,11,3,4,2,,,INCOMPLETE,AhpC_none+Controly,221.28,216.98,,,,,,CW3,,+,,,13.473578662,5.4596911421,21.487466174,1.061781156,0.4302492543,1.693313057,12.446331356,4.4191990115,20.473463701,0.980829253,0.3482535971,1.613404909,CW,,,,,
CW3_21000ahpc166365451.388889,y,CW3,,CW3_2,1,Control,AhpC,rif,AhpC1,none,ahpc,DM,,y,,1000,10,124,12400,,,2359880,4430590,2384150,252619,415018,485086,59,76,74,1.40893229166667e+8,181489583.333333,176713541.666667,1000,,13.161928187,1000,955.208333333333,n,1000,0,1.74166666666667e+8,174166666.666667,105.019585207713,13.7117281233962,,AhpC_none,1440,2673965.66666667,384241,0.356197161352394,0.1535291292,952458.980020429,2107261,4015572,1899064,,2.571072047,1.476226985,3.665917109,,,1.491075799,,15.454362823,8.8733987296,22.035326917,0.187508972163254,14,1.66365451388889e+8,0e+0,0.108897671547761,100000,13416.5686603943,1.81168102822422e+7,1.66365451388889e+8,,0.440816719793601,1,4,7,7,14,0,3,0,8,2,6,3,22,10,,,,,INCOMPLETE,AhpC_none+Controly,221.28,216.98,,,,,,CW3,,+,,,13.225443965,5.8029341666,20.647953763,2.200256955,0.965407762,3.435106148,11.696600062,3.9840755792,19.409124545,1.945910149,0.6628125321,3.229007766,CW,,,,,
RG20_12AhpF103253645.833333,y,RG20,23/05/2022,RG20_1,1,Control,AhpF,rif,AhpF1,none,AhpF,DM,2,n,,0,10,32,3200,,,,,,,,,41,41,45,1.000015625e+8,100001562.5,109757812.5,2,,54.869043289,1000,975.625,n,1000,0,1.05833333333333e+8,105833333.333333,96.1425390523953,14.977761292691,,AhpF_none,1440,,,,,,,,,,8.112839237,5.280124857,10.94555362,,,5.717728704,,78.571939727,51.137418097,106.00646139,0.541659002200748,17,1.03253645833333e+8,0e+0,0.0445421594448219,100000,32266.7643229167,4.5991403559675e+6,1.03253645833333e+8,,0.574514616298104,15,4,9,11,9,8,13,5,6,7,3,12,10,14,12,12,17,,INCOMPLETE,AhpF_none+Controln,220.76,218.42,,,,,,RG20,,+,,,72.312588991,44.206462049,100.41871593,7.466538453,4.564478376,10.36859853,,,,,,,RG,,,,,
